source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,stage,reject_reason,evidence
nasscom,Storable India Private Limited,Hyderabad,https://www.storable.com/,storable.com,,,,,,,,A,already_in_crm,"name ~ ""storable"" >=0.92"
nasscom,Quadrafort Technologies Limited,New Delhi,https://quadrafort.com/,quadrafort.com,,,,,,,,A,already_in_crm,"name ~ ""quadrafort"" >=0.92"
nasscom,A One Salasar Private Limited,Thane,https://salasarauction.com,salasarauction.com,,,,,,,,A,already_in_crm,domain salasarauction.com on a live deal
nasscom,Devlabs Alliance Private Limited,Gurugram,https://www.devlabsalliance.com,devlabsalliance.com,,,,,,,,A,already_in_crm,"name ~ ""devlabs alliance"" >=0.92"
nasscom,Zensar Technologies Ltd,Pune,http://www.zensar.com,zensar.com,,,,,,,,A,already_in_crm,"name ~ ""zensar"" >=0.92"
nasscom,LTM Limited,Mumbai,https://www.ltm.com/,ltm.com,,,,,,,,A,already_in_crm,domain ltm.com on a live deal
nasscom,Datamatics Global Services Ltd,Mumbai,http://www.datamatics.com,datamatics.com,,,,,,,,A,already_in_crm,domain datamatics.com on a live deal
nasscom,Cybertech Systems and Software Ltd,Mumbai,http://www.cybertech.com,cybertech.com,,,,,,,,A,already_in_crm,domain cybertech.com on a live deal
nasscom,Trigent Software Limited,Bengaluru,http://www.trigent.com,trigent.com,,,,,,,,A,already_in_crm,domain trigent.com on a live deal
nasscom,Cognizant Technology Solutions India Pvt Ltd,Chennai,http://www.cognizant.com,cognizant.com,,,,,,,,A,already_in_crm,"name ~ ""cognizant"" >=0.92"
nasscom,Apt Software Avenues Pvt Ltd,Kolkata,http://www.aptsoftware.com,aptsoftware.com,,,,52,,,,A,already_in_crm,domain aptsoftware.com on a live deal
nasscom,3i Infotech Ltd,Navi Mumbai,http://www.3i-infotech.com,3i-infotech.com,,,,,,,,A,already_in_crm,domain 3i-infotech.com on a live deal
nasscom,Cisco Systems (India) Pvt Ltd,Gurugram,http://www.cisco.com/web/IN/index.html,cisco.com,,,,,,,,A,already_in_crm,"name ~ ""cisco"" >=0.92"
nasscom,Nihilent Limited,Pune,http://www.nihilent.com,nihilent.com,,,,,,,,A,already_in_crm,domain nihilent.com on a live deal
nasscom,Fluentgrid Limited,Visakhapatnam,http://www.fluentgrid.com,fluentgrid.com,,,,,,,,A,already_in_crm,domain fluentgrid.com on a live deal
nasscom,ABM Knowledgeware Ltd,Mumbai,http://www.abmindia.com,abmindia.com,,,,,,,,A,already_in_crm,domain abmindia.com on a live deal
nasscom,Lighthouse Info Systems Pvt Ltd,Nagpur,http://www.lighthouseindia.com,lighthouseindia.com,,,,,,,,A,already_in_crm,"name ~ ""lighthouse info"" >=0.92"
nasscom,Tavant Technologies India Pvt Ltd,Bengaluru,http://www.tavant.com,tavant.com,,,,3269,,,,A,already_in_crm,domain tavant.com on a live deal
nasscom,Inspirisys Solutions Limited,Chennai,https://www.inspirisys.com,inspirisys.com,,,,,,,,A,already_in_crm,domain inspirisys.com on a live deal
nasscom,OrangeScape Technologies Private Limited,Chennai,http://www.OrangeScape.com,orangescape.com,,,,,,,,A,already_in_crm,domain orangescape.com on a live deal
nasscom,Cygnet Infotech Pvt Ltd,Ahmedabad,http://www.cygnet-infotech.com,cygnet-infotech.com,,,,32,,,,A,already_in_crm,domain cygnet-infotech.com on a live deal
nasscom,Aurionpro Solutions Limited,Mumbai,http://www.aurionpro.com,aurionpro.com,,,,,,,,A,already_in_crm,domain aurionpro.com on a live deal
nasscom,Cactus Technology Solutions Private Limited,Mumbai,http://www.cactusglobal.com,cactusglobal.com,,,,2812,,,,A,already_in_crm,domain cactusglobal.com on a live deal
nasscom,Diaspark Infotech Pvt Ltd,Indore,http://www.diaspark.com,diaspark.com,,,,,,,,A,already_in_crm,domain diaspark.com on a live deal
nasscom,Best of Breed Software Solutions India Pvt Ltd,Bengaluru,http://www.bbssl.com,bbssl.com,,,,,,,,A,already_in_crm,domain bbssl.com on a live deal
nasscom,Bankai Infotech Limited,Ahmedabad,https://www.bankaiinfotech.com/,bankaiinfotech.com,,,,,,,,A,already_in_crm,"name ~ ""bankai"" >=0.92"
nasscom,DataTracks Services Private Limited,Chennai,http://www.datatracksglobal.com,datatracksglobal.com,,,,,,,,A,already_in_crm,domain datatracksglobal.com on a live deal
nasscom,InfoBeans Technologies Limited,Indore,http://www.infobeans.com,infobeans.com,,,,,,,,A,already_in_crm,domain infobeans.com on a live deal
nasscom,Intense Technologies Ltd,Hyderabad,https://in10stech.com/,in10stech.com,,,,,,,,A,already_in_crm,domain in10stech.com on a live deal
nasscom,Alpha Plus Technologies Pvt Ltd,Mumbai,http://www.alphaplustech.com,alphaplustech.com,,,,81,,,,A,already_in_crm,domain alphaplustech.com on a live deal
nasscom,zCon Solutions Pvt Ltd,Pune,http://www.zconsolutions.com,zconsolutions.com,,,,132,,,,A,already_in_crm,domain zconsolutions.com on a live deal
nasscom,Netweb Software Pvt Ltd,Vadodara,http://www.netweb.biz,netweb.biz,,,,,,,,A,already_in_crm,domain netweb.biz on a live deal
nasscom,Dev Information Technology Limited,Ahmedabad,http://www.devitpl.com,devitpl.com,,,,970,,,,A,already_in_crm,domain devitpl.com on a live deal
nasscom,Seneca Global IT Services Pvt Ltd,Hyderabad,https://www.senecaglobal.com/,senecaglobal.com,,,,,,,,A,already_in_crm,domain senecaglobal.com on a live deal
nasscom,Incedo Technology Solutions Limited,Gurugram,http://www.incedoinc.com,incedoinc.com,,,,14,,,,A,already_in_crm,domain incedoinc.com on a live deal
nasscom,NextGen Healthcare India Private Limited,Bengaluru,http://www.qsihealthcare.com,qsihealthcare.com,,,,,,,,A,already_in_crm,"name ~ ""nextgen healthcare"" >=0.92"
nasscom,CitiusTech Healthcare Technology Pvt Ltd,Mumbai,http://www.citiustech.com,citiustech.com,,,,,,,,A,already_in_crm,domain citiustech.com on a live deal
nasscom,SE-Mentor Solutions Pvt Ltd,Thiruvananthapuram,http://www.se-mentor.com,se-mentor.com,,,,,,,,A,already_in_crm,"name ~ ""se mentor"" >=0.92"
nasscom,PurpleTalk India Pvt Ltd,Hyderabad,http://www.purpletalk.com,purpletalk.com,,,,,,,,A,already_in_crm,domain purpletalk.com on a live deal
nasscom,Source Fuse Technologies India Pvt Ltd,Noida,http://www.sourcefuse.com,sourcefuse.com,,,,678,,,,A,already_in_crm,domain sourcefuse.com on a live deal
nasscom,Global Groupware Solutions Ltd,Gurugram,http://www.employwise.com,employwise.com,,,,,,,,A,already_in_crm,domain employwise.com on a live deal
nasscom,Nichi-In Software Solutions Pvt Ltd,Bengaluru,http://www.nichi.com,nichi.com,,,,163,,,,A,already_in_crm,domain nichi.com on a live deal
nasscom,GBSM Consulting Pvt. Ltd. (Business Brio Division),Kolkata,http://www.businessbrio.com,businessbrio.com,,,,24,,,,A,already_in_crm,domain businessbrio.com on a live deal
nasscom,Course5 Intelligence Limited,Bengaluru,https://www.course5i.com,course5i.com,,,,,,,,A,already_in_crm,domain course5i.com on a live deal
nasscom,NuCore Software Solutions Pvt Ltd,Calicut,https://www.nucore.in,nucore.in,,,,,,,,A,already_in_crm,domain nucore.in on a live deal
nasscom,Caliber Interconnect Solutions Pvt Ltd,Coimbatore,http://www.caliberinterconnects.com,caliberinterconnects.com,,,,,,,,A,already_in_crm,"name ~ ""caliber interconnect"" >=0.92"
nasscom,Prime Infoserv Private Limited,Kolkata,http://www.primeinfoserv.com,primeinfoserv.com,,,,60,,,,A,already_in_crm,domain primeinfoserv.com on a live deal
nasscom,Prorigo Software Pvt Ltd,Pune,http://www.prorigosoftware.com,prorigosoftware.com,,,,,,,,A,already_in_crm,domain prorigosoftware.com on a live deal
nasscom,Sandhata Technologies Pvt Ltd,Hyderabad,http://www.sandhata.com,sandhata.com,,,,33,,,,A,already_in_crm,domain sandhata.com on a live deal
nasscom,Cyber Square AI and Robotics Private Limited,Kozhikode,https://cybersquare.org/,cybersquare.org,,,,,,,,A,already_in_crm,domain cybersquare.org on a live deal
nasscom,Xiarch Solutions Pvt Ltd,Delhi,http://www.xiarch.com,xiarch.com,,,,48,,,,A,already_in_crm,domain xiarch.com on a live deal
nasscom,MTAP Technologies Pvt Ltd,Chennai,http://www.mtap.in,mtap.in,,,,,,,,A,already_in_crm,domain mtap.in on a live deal
nasscom,Happiest Minds Technologies Limited,Bengaluru,http://www.happiestminds.com,happiestminds.com,,,,,,,,A,already_in_crm,domain happiestminds.com on a live deal
nasscom,Orange Technolab Pvt Ltd,Ahmedabad,http://www.orangewebtech.com,orangewebtech.com,,,,,,,,A,already_in_crm,domain orangewebtech.com on a live deal
nasscom,Goavega Software India Pvt Ltd,Bengaluru,http://www.goavega.com,goavega.com,,,,89,,,,A,already_in_crm,domain goavega.com on a live deal
nasscom,Batoi Systems Pvt Ltd,Bhubaneswar,http://www.batoi.com,batoi.com,,,,31,,,,A,already_in_crm,domain batoi.com on a live deal
nasscom,Intimetec Visionsoft Pvt Ltd,Jaipur,http://www.intimetec.com,intimetec.com,,,,,,,,A,already_in_crm,domain intimetec.com on a live deal
nasscom,Gadgeon Smart Systems Pvt Ltd,Ernakulam,http://www.gadgeon.com,gadgeon.com,,,,,,,,A,already_in_crm,domain gadgeon.com on a live deal
nasscom,Kovaion Consulting India Pvt Ltd,Coimbatore,http://www.kovaion.com,kovaion.com,,,,,,,,A,already_in_crm,domain kovaion.com on a live deal
nasscom,Clari5 (CustomerXPs Software Private Limited),Bengaluru,http://www.customerxps.com,customerxps.com,,,,,,,,A,already_in_crm,domain customerxps.com on a live deal
nasscom,Zafin Software Centre of Excellence Pvt Ltd,Thiruvananthapuram,http://www.zafin.com,zafin.com,,,,885,,,,A,already_in_crm,domain zafin.com on a live deal
nasscom,iWork Technologies Pvt Ltd,Pune,http://www.iworktech.com,iworktech.com,,,,1,,,,A,already_in_crm,domain iworktech.com on a live deal
nasscom,NetMonastery Network Security Pvt Ltd,Mumbai,https://dnif.it/,dnif.it,,,,15,,,,A,already_in_crm,domain dnif.it on a live deal
nasscom,Skyach Software Solutions Pvt Ltd,Mohali,http://www.skyach.com,skyach.com,,,,,,,,A,already_in_crm,domain skyach.com on a live deal
nasscom,Safe Software and Integrated Solutions Private Limited,Palakkad,http://www.safenetin.net,safenetin.net,,,,,,,,A,already_in_crm,domain safenetin.net on a live deal
nasscom,CloudKaptan Consultancy Services Pvt Ltd,Kolkata,http://www.cloudkaptan.com,cloudkaptan.com,,,,,,,,A,already_in_crm,domain cloudkaptan.com on a live deal
nasscom,Codelogicx Technologies Private Limited,Kolkata,http://www.codelogicx.com,codelogicx.com,,,,,,,,A,already_in_crm,domain codelogicx.com on a live deal
nasscom,InfoCepts Technologies Private Limited,Nagpur,http://www.infocepts.com,infocepts.com,,,,1429,,,,A,already_in_crm,domain infocepts.com on a live deal
nasscom,Qualitykiosk Technologies Private Limited,Navi Mumbai,http://www.qualitykiosk.com,qualitykiosk.com,,,,4382,,,,A,already_in_crm,domain qualitykiosk.com on a live deal
nasscom,TruSpeQ Consulting Private Limited,Bengaluru,http://www.truspeq.com,truspeq.com,,,,182,,,,A,already_in_crm,domain truspeq.com on a live deal
nasscom,Eminenture Private Limited,Delhi,http://www.eminenture.com,eminenture.com,,,,,,,,A,already_in_crm,"name ~ ""eminenture"" >=0.92"
nasscom,CodeTantra Tech Solutions Private Limited,Hyderabad,http://www.codetantra.com,codetantra.com,,,,,,,,A,already_in_crm,domain codetantra.com on a live deal
nasscom,vCreaTek Consulting Services Private Limited,Pune,http://www.vcreatek.com,vcreatek.com,,,,2,,,,A,already_in_crm,domain vcreatek.com on a live deal
nasscom,Travanleo Info Solutions India Private Limited,Thiruvananthapuram,http://www.travanleo.com,travanleo.com,,,,53,,,,A,already_in_crm,domain travanleo.com on a live deal
nasscom,StratLytics Consulting Private Limited,Bhubaneswar,http://www.StratLytics.com,stratlytics.com,,,,,,,,A,already_in_crm,domain stratlytics.com on a live deal
nasscom,Truetech Solutions Private Limited,Chennai,http://www.truetechsolutions.in,truetechsolutions.in,,,,,,,,A,already_in_crm,"name ~ ""truetech"" >=0.92"
nasscom,Polestar Solutions and Services India Private Limited,Noida,http://www.polestarllp.com,polestarllp.com,,,,691,,,,A,already_in_crm,domain polestarllp.com on a live deal
nasscom,Rysun Labs Private Limited,Ahmedabad,http://www.rysun.com,rysun.com,,,,,,,,A,already_in_crm,domain rysun.com on a live deal
nasscom,Digital Convergence Technologies Pune Private Limited,Pune,https://www.dctinc.com,dctinc.com,,,,209,,,,A,already_in_crm,domain dctinc.com on a live deal
nasscom,Znet Technologies Private Limited,Jaipur,http://www.znetcorp.com,znetcorp.com,,,,,,,,A,already_in_crm,"name ~ ""znet"" >=0.92"
nasscom,TE Connectivity India Private Limited,Bengaluru,http://www.te.com/,te.com,,,,,,,,A,already_in_crm,"name ~ ""te connectivity"" >=0.92"
nasscom,Togglenow Software solutions Private Limited,Hyderabad,http://www.togglenow.com,togglenow.com,,,,123,,,,A,already_in_crm,domain togglenow.com on a live deal
nasscom,Cynoteck Technology Solutions Private Limited,Dehradun,http://www.cynoteck.com,cynoteck.com,,,,,,,,A,already_in_crm,"name ~ ""cynoteck"" >=0.92"
nasscom,ToXSL Technologies Private Limited,Mohali,http://www.toxsl.com,toxsl.com,,,,,,,,A,already_in_crm,"name ~ ""toxsl"" >=0.92"
nasscom,Input Zero Technologies Private Limited,Gurugram,http://www.inputzero.com,inputzero.com,,,,233,,,,A,already_in_crm,domain inputzero.com on a live deal
nasscom,Korecent Solutions Private Limited,Panchkula,http://www.korecent.com,korecent.com,,,,,,,,A,already_in_crm,domain korecent.com on a live deal
nasscom,Zuci Systems (India) Private Limited,Chennai,http://www.zucisystems.com,zucisystems.com,,,,,,,,A,already_in_crm,"name ~ ""zuci"" >=0.92"
nasscom,Naico Information Technology Services Private Limited,Kochi,http://www.naicoits.com,naicoits.com,,,,124,,,,A,already_in_crm,domain naicoits.com on a live deal
nasscom,Drish Infotech Limited,Mohali,http://www.drishinfo.com,drishinfo.com,,,,,,,,A,already_in_crm,domain drishinfo.com on a live deal
nasscom,Orangemantra Technology Private Limited,Gurugram,http://www.orangemantratech.com,orangemantratech.com,,,,,,,,A,already_in_crm,"name ~ ""orangemantra"" >=0.92"
nasscom,Terralogic Software Solutions Private Limited,Bengaluru,http://www.terralogic.com,terralogic.com,,,,18,,,,A,already_in_crm,domain terralogic.com on a live deal
nasscom,AgilizTech Software Services Private Limited,Bengaluru,http://www.agiliztech.com,agiliztech.com,,,,,,,,A,already_in_crm,domain agiliztech.com on a live deal
nasscom,Absyz Software Consulting Private Limited,Hyderabad,http://www.absyz.com,absyz.com,,,,466,,,,A,already_in_crm,domain absyz.com on a live deal
nasscom,Vega Intellisoft Private Limited,Chennai,http://www.vegaintellisoft.com,vegaintellisoft.com,,,,,,,,A,already_in_crm,"name ~ ""vega intellisoft"" >=0.92"
nasscom,Arche Global Private Limited,Coimbatore,https://arche.global/,arche.global,,,,228,,,,A,already_in_crm,domain arche.global on a live deal
nasscom,Straive Private Limited,Mumbai,http://www.learningmate.com,learningmate.com,,,,2184,,,,A,already_in_crm,domain learningmate.com on a live deal
nasscom,Real Time Data Services Private Limited,Gurugram,http://www.myrealdata.in,myrealdata.in,,,,,,,,A,already_in_crm,"name ~ ""real time data"" >=0.92"
nasscom,Synoverge Technologies Private Limited,Ahmedabad,http://www.synoverge.com,synoverge.com,,,,,,,,A,already_in_crm,"name ~ ""synoverge"" >=0.92"
nasscom,TO THE NEW Private Limited,Noida,http://www.tothenew.com,tothenew.com,,,,,,,,A,already_in_crm,domain tothenew.com on a live deal
nasscom,Tyto Software Private Limited,Bengaluru,http://sahipro.com,sahipro.com,,,,39,,,,A,already_in_crm,domain sahipro.com on a live deal
nasscom,Zscaler Softech India Private Limited,Bengaluru,http://www.zscaler.com,zscaler.com,,,,9087,,,,A,already_in_crm,domain zscaler.com on a live deal
nasscom,Enreap India Private Limited,Pune,http://www.addteq.com,addteq.com,,,,,,,,A,already_in_crm,"name ~ ""enreap"" >=0.92"
nasscom,Arodek Technology Consulting Private Limited,Kolkata,https://www.arodek.com,arodek.com,,,,,,,,A,already_in_crm,domain arodek.com on a live deal
nasscom,BizAcuity Solutions Private Limited,Hyderabad,https://www.bizacuity.com,bizacuity.com,,,,211,,,,A,already_in_crm,domain bizacuity.com on a live deal
nasscom,MicroGenesis TechSoft Private Limited,Bengaluru,https://www.mgtechsoft.com,mgtechsoft.com,,,,,,,,A,already_in_crm,"name ~ ""microgenesis techsoft"" >=0.92"
nasscom,YUJ Designs Private Limited,Pune,http://www.yujdesigns.com,yujdesigns.com,,,,,,,,A,already_in_crm,domain yujdesigns.com on a live deal
nasscom,Kairos Technologies Private Limited,Hyderabad,http://kairostech.com/,kairostech.com,,,,346,,,,A,already_in_crm,domain kairostech.com on a live deal
nasscom,GreatFour Systems Private Limited,Hyderabad,http://greatfour.com,greatfour.com,,,,,,,,A,already_in_crm,domain greatfour.com on a live deal
nasscom,Crecientech InfoSytem Private Limited,Bengaluru,http://www.crecientech.com,crecientech.com,,,,,,,,A,already_in_crm,domain crecientech.com on a live deal
nasscom,Judge India Solutions Private Limited,Noida,https://www.judge.com/,judge.com,,,,,,,,A,already_in_crm,"name ~ ""judge"" >=0.92"
nasscom,Plutomen Technologies Private Limited,Ahmedabad,https://pluto-men.com,pluto-men.com,,,,31,,,,A,already_in_crm,domain pluto-men.com on a live deal
nasscom,Nuvento Systems Private Limited,Kochi,http://nuvento.com/,nuvento.com,,,,,,,,A,already_in_crm,domain nuvento.com on a live deal
nasscom,Sumanas Technologies Private Limited,Madurai,https://www.sumanastech.com/,sumanastech.com,,,,,,,,A,already_in_crm,domain sumanastech.com on a live deal
nasscom,Accion Technologies Private Limited,Bengaluru,https://www.accionlabs.com/,accionlabs.com,,,,,,,,A,already_in_crm,domain accionlabs.com on a live deal
nasscom,Ishttaa TechCraft Private Limited,Bengaluru,http://www.ishttaa.com,ishttaa.com,,,,,,,,A,already_in_crm,domain ishttaa.com on a live deal
nasscom,iPrime Services Private Limited,Ludhiana,http://iprimeserv.com,iprimeserv.com,,,,,,,,A,already_in_crm,domain iprimeserv.com on a live deal
