source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
goodfirms,Cosmonet Solutions Pvt. Ltd.,"Bengaluru, India",https://cosmonetsolutions.com/,cosmonetsolutions.com,,10-49,10-49,,False,False,False
goodfirms,Evolfinity Technologies Private Limited,"Bengaluru, India",https://www.evolfinity.com/,evolfinity.com,2018,50-249,50-249,,False,False,False
goodfirms,PradeepIT Consulting Services Pvt Ltd,"Bengaluru, India",https://pradeepit.com,pradeepit.com,2016,250+,250+,,False,True,False
goodfirms,Deuglo Infosystem Pvt Lmt,"Bengaluru, India",https://www.deuglo.com/,deuglo.com,2015,10-49,10-49,,False,False,False
goodfirms,Ijona technologies,"Bengaluru, India",https://ijonaservices.com/,ijonaservices.com,2014,50-249,50-249,,False,False,False
goodfirms,Techrowth Pvt. Ltd.,"Bengaluru, India",https://techrowth.com,techrowth.com,2020,10-49,10-49,,False,False,False
goodfirms,Virgosys Software,"Bengaluru, India",https://www.virgosys.com/,virgosys.com,1994,10-49,10-49,,False,False,False
goodfirms,Superior Codelabs,"Bengaluru, India",https://superiorcodelabs.com,superiorcodelabs.com,2018,10-49,10-49,,False,False,False
goodfirms,Ceegees,"Bengaluru, India",https://ceegees.in/,ceegees.in,,10-49,10-49,,False,False,False
goodfirms,Zeppstrr,"Bengaluru, India",https://zeppstr.com/,zeppstr.com,2021,10-49,10-49,,False,False,False
goodfirms,ACubetech Solutions Pvt Ltd,"Bengaluru, India",https://acubetechnologies.in,acubetechnologies.in,,50-249,50-249,,False,False,False
goodfirms,GSUS STAR SOFTWARE SOLUTIONS PRIVATE LIMITED,"Bengaluru, India",https://gsussoftware.in,gsussoftware.in,2023,10-49,10-49,,False,False,False
goodfirms,PanelCS,"Bengaluru, India",https://www.panelcs.com/,panelcs.com,2013,10-49,10-49,,False,False,False
goodfirms,TRUEiGTECH,"Bengaluru, India",https://www.trueigtech.com/,trueigtech.com,,50-249,50-249,,False,False,False
goodfirms,Campion Software,"Bengaluru, India",http://www.campionsoftware.com,campionsoftware.com,2013,10-49,10-49,,False,False,False
goodfirms,NTeos,"Bengaluru, India",https://nteos.ca/,nteos.ca,2020,10-49,10-49,,False,False,False
goodfirms,Zaapr,"Bengaluru, India",https://zaapr.com/,zaapr.com,2015,10-49,10-49,,False,False,False
goodfirms,Render Infotech,"Bengaluru, India",https://www.renderinfotech.com/,renderinfotech.com,2013,10-49,10-49,,False,False,False
goodfirms,ACUBE USA LL,"Bengaluru, India",https://acubetechnologies.com/,acubetechnologies.com,2010,50-249,50-249,,False,False,False
goodfirms,Logiclegends,"Bengaluru, India",http://www.logiclegends.com,logiclegends.com,2016,10-49,10-49,,False,False,False
goodfirms,EMantra,"Bengaluru, India",https://emantra.in,emantra.in,2013,250+,250+,,False,True,False
goodfirms,Snowtint Technologies,"Bengaluru, India",https://snowtint.com,snowtint.com,2010,10-49,10-49,,False,False,False
goodfirms,VersionX,"Bengaluru, India",https://www.versionx.in/,versionx.in,2017,10-49,10-49,,False,False,False
goodfirms,Advertro India,"Bengaluru, India",https://advertroindia.co.in,advertroindia.co.in,2016,50-249,50-249,,False,False,False
goodfirms,Go2hire,"Bengaluru, India",https://www.Go2hire.com,go2hire.com,2011,50-249,50-249,,False,False,True
goodfirms,Touch Crypto,"Bengaluru, India",https://www.touchcrypto.org/,touchcrypto.org,2014,50-249,50-249,,False,False,False
goodfirms,Symphony Solution,"Pune, India",https://www.symphony-solution.com/,symphony-solution.com,2011,50-249,50-249,,False,False,False
goodfirms,Siddhatech Software Services Pvt. Ltd.,"Pune, India",https://www.siddhatech.com/,siddhatech.com,2006,50-249,50-249,,False,False,False
goodfirms,STW Services LLP,"Pune, India",https://www.stw-services.com/,stw-services.com,2011,10-49,10-49,,False,False,False
goodfirms,Grawlix Software Private Limited,"Pune, India",https://grawlixsoft.com,grawlixsoft.com,2016,50-249,50-249,,False,False,False
goodfirms,Codescastle Software Pvt. Ltd.,"Pune, India",http://codescastle.com,codescastle.com,2015,50-249,50-249,,False,False,False
goodfirms,Wednesday Solutions,"Pune, India",https://www.wednesday.is/contact-us/goodfirms,wednesday.is,2020,50-249,50-249,,False,False,False
goodfirms,Sphinx Solutions,"Pune, India",https://www.sphinx-solution.com/,sphinx-solution.com,2010,50-249,50-249,,False,False,False
goodfirms+nasscom,Tudip Technologies Pvt. Ltd.,"Pune, India",https://tudip.com/,tudip.com,2010,250+,250+,,False,True,False
goodfirms,Kinetikalabs,"Pune, India",https://www.kinetikalabs.com/,kinetikalabs.com,2023,10-49,10-49,,False,False,False
goodfirms,Teksolto Softwares,"Pune, India",http://www.teksolto.com,teksolto.com,2016,10-49,10-49,,False,False,False
goodfirms+nasscom,iProgrammer Solutions Private Limited,"Pune, India",https://www.iprogrammer.com,iprogrammer.com,2007,50-249,50-249,,False,False,False
goodfirms,QuadLogix Technologies Pvt. Ltd.,"Pune, India",https://www.quadlogix.com/,quadlogix.com,2009,50-249,50-249,,False,False,False
goodfirms,Kodesoft Technologies Pvt. Ltd,"Pune, India",http://www.kodesoft.in,kodesoft.in,2015,10-49,10-49,,False,False,False
goodfirms,BuzzyBrains software (I) Pvt. Ltd,"Pune, India",https://www.buzzybrains.com/,buzzybrains.com,2016,10-49,10-49,,False,False,False
goodfirms,Codiastic Soft Pvt Ltd,"Pune, India",https://www.codiasticsoft.com,codiasticsoft.com,2022,10-49,10-49,,False,False,False
goodfirms,Ventagenie Delivery Solution,"Pune, India",http://www.ventagenie.com/,ventagenie.com,2001,50-249,50-249,,False,False,False
goodfirms,Panacea Infotech Private limited,"Pune, India",http://www.panaceatek.com/,panaceatek.com,2004,50-249,50-249,,False,False,False
goodfirms,Redbytes Software,"Pune, India",http://www.redbytes.in/,redbytes.in,2007,250+,250+,,False,True,False
goodfirms,Smoking Chimney Studios,"Pune, India",https://smokingchimneystudios.com/,smokingchimneystudios.com,2023,50-249,50-249,,False,False,False
goodfirms,SoftLink International Pvt. Ltd.,"Pune, India",http://www.softlinkinternational.com,softlinkinternational.com,1997,50-249,50-249,,False,False,False
goodfirms,Newton Software Pvt Ltd,"Pune, India",https://www.newtonindia.com/,newtonindia.com,,50-249,50-249,,False,False,False
goodfirms,Avercast Infotech,"Pune, India",https://www.avercast.in,avercast.in,2020,10-49,10-49,,False,False,False
goodfirms,Upside Learning Solutions,"Pune, India",http://www.upsidelearning.com,upsidelearning.com,2004,50-249,50-249,,False,False,False
goodfirms,Harbinger interactive learning,"Pune, India",https://www.harbingerlearning.com/,harbingerlearning.com,2001,50-249,50-249,,False,False,False
goodfirms,DataVision,"Pune, India",http://www.datavsn.com/,datavsn.com,1992,250+,250+,,False,True,False
goodfirms,Cerillion Technologies,"Pune, India",http://www.cerillion.com/,cerillion.com,1999,50-249,50-249,,False,False,False
goodfirms,Pcsoft ERP Solutions,"Pune, India",http://www.pcsoftindia.com/,pcsoftindia.com,1988,50-249,50-249,,False,False,False
goodfirms,Company Bench,"Pune, India",https://companybench.com/c/home,companybench.com,2020,250+,250+,,False,True,False
goodfirms+nasscom,AbhinavDCS,"Pune, India",https://abhinavdcs.com/,abhinavdcs.com,2012,10-49,10-49,,False,False,False
goodfirms,Inferwise LLP,"Pune, India",https://www.inferwise.com,inferwise.com,2023,10-49,10-49,,False,False,False
goodfirms,Probytes,"Pune, India",http://www.probytes.net/,probytes.net,2011,10-49,10-49,,False,False,False
goodfirms,Acquiscent Technologies Pvt Ltd,"Pune, India",http://www.acquiscent.com/,acquiscent.com,2014,10-49,10-49,,False,False,False
goodfirms,Vibeosys Software Pvt Ltd,"Pune, India",https://www.vibeosys.com/,vibeosys.com,2015,10-49,10-49,,False,False,False
goodfirms,Inichepro IT Solutions Private Limited,"Pune, India",https://inichepro.com/,inichepro.com,2021,10-49,10-49,,False,False,False
goodfirms,I Knowledge Factory Pvt. Ltd.,"Pune, India",https://www.ikf.co.in/,ikf.co.in,2000,50-249,50-249,,False,False,False
goodfirms,Austere Systems Pvt Ltd,"Pune, India",http://austeresystems.com,austeresystems.com,2015,50-249,50-249,,False,False,False
goodfirms,MindWorx Software Services Pvt. Ltd.,"Pune, India",https://www.mindworxsoftware.com/,mindworxsoftware.com,2010,50-249,50-249,,False,False,False
goodfirms,Aladinn Digital Solutions,"Pune, India",https://www.aladinntech.com/,aladinntech.com,2016,50-249,50-249,,False,False,False
goodfirms,Ubmatic,"Pune, India",http://www.ubmatic.com,ubmatic.com,2018,10-49,10-49,,False,False,False
goodfirms,Left Right Mind Pvt Ltd,"Pune, India",http://www.leftrightmind.com/,leftrightmind.com,2013,50-249,50-249,,False,False,False
goodfirms,Asmobisoft Services Pvt. Ltd.,"Pune, India",http://www.asmobisoft.com,asmobisoft.com,2012,10-49,10-49,,False,False,False
goodfirms,TeQstudio Pvt. Ltd,"Pune, India",https://www.teqstudio.com,teqstudio.com,2013,10-49,10-49,,False,False,False
goodfirms,appconsultio,"Pune, India",https://www.appconsultio.com,appconsultio.com,,10-49,10-49,,False,False,False
goodfirms,FIDOSOFTS PRIVATE LIMITED,"Pune, India",https://fidosofts.com/,fidosofts.com,2021,10-49,10-49,,False,False,False
goodfirms,MarsDevs,"Pune, India",https://www.marsdevs.com/,marsdevs.com,2019,50-249,50-249,,False,False,False
goodfirms,Vervelo,"Pune, India",https://vervelo.com/,vervelo.com,2023,50-249,50-249,,False,False,False
goodfirms,vTEST,"Pune, India",https://www.vtestcorp.com/,vtestcorp.com,,50-249,50-249,,False,False,False
goodfirms,Techjoomla,"Pune, India",https://techjoomla.com/,techjoomla.com,2009,10-49,10-49,,False,False,False
goodfirms,1E9 Advisors,"Pune, India",https://1e9advisors.com/,1e9advisors.com,2017,10-49,10-49,,False,False,False
goodfirms,Varseno Solutions,"Pune, India",https://www.varseno.com/,varseno.com,2014,50-249,50-249,,False,False,False
goodfirms,Floatinity Systems LLP,"Pune, India",https://floatinity.com/,floatinity.com,2016,10-49,10-49,,False,False,False
goodfirms,PAIT Systems,"Pune, India",https://www.paitsystems.com/,paitsystems.com,2004,10-49,10-49,,False,False,False
goodfirms,Oxvsys Automation Technologies Pvt. Ltd.,"Pune, India",https://oxvsys.com/,oxvsys.com,2019,10-49,10-49,,False,False,False
goodfirms,latent hq,"Pune, India",https://www.latenthq.com/,latenthq.com,2018,50-249,50-249,,False,False,False
goodfirms,Spiralogics Inc.,"Pune, India",https://www.spiralogics.com/,spiralogics.com,2009,10-49,10-49,,False,False,False
goodfirms,Teople Technologies,"Pune, India",https://teople.co.in/,teople.co.in,2022,10-49,10-49,,False,False,True
goodfirms,Infiniti Infosystems,"Pune, India",https://infinitiplc.com/,infinitiplc.com,,10-49,10-49,,False,False,False
goodfirms,Smartnet software pvt ltd,"Pune, India",https://www.smartnetsoftware.com,smartnetsoftware.com,,10-49,10-49,,False,False,False
goodfirms,Swaliya Softech Pvt Ltd,"Pune, India",http://swaliyasoftech.com/index.html#,swaliyasoftech.com,2012,10-49,10-49,,False,False,False
goodfirms,CodeNgine Technologies,"Pune, India",https://codengine.co,codengine.co,2021,10-49,10-49,,False,False,False
goodfirms,Digeetaly,"Pune, India",https://www.digeetaly.com/,digeetaly.com,2021,10-49,10-49,,False,False,False
goodfirms,Swasti Datamatrix,"Pune, India",https://www.swastidatamatrix.com/,swastidatamatrix.com,2019,10-49,10-49,,False,False,False
goodfirms,HOMEKODI CONSULTING PRIVATE LIMITED,"Pune, India",https://homekodiconsulting.com/,homekodiconsulting.com,2023,10-49,10-49,,False,False,False
goodfirms,BLACK CHERIE TECHNOLOGIES,"Pune, India",https://www.blackcherie.com/,blackcherie.com,2022,10-49,10-49,,False,False,False
goodfirms,kPatricii IT Services LLP,"Pune, India",http://kpatricii.com,kpatricii.com,2021,10-49,10-49,,False,False,False
goodfirms,SourceKode,"Pune, India",http://www.sourcekode.com/,sourcekode.com,2000,10-49,10-49,,False,False,False
goodfirms,Gestell Technologies,"Pune, India",http://gestell.in/,gestell.in,2013,10-49,10-49,,False,False,False
goodfirms,Banyan Tree Ecosys Pvt. Ltd.,"Pune, India",https://www.abanyantree.com,abanyantree.com,2013,50-249,50-249,,False,False,False
goodfirms+nasscom,Cybage Software,"Pune, India",https://www.cybage.com,cybage.com,1995,250+,250+,,False,True,False
goodfirms,WebCogitate Technologies,"Pune, India",http://www.webcogitate.com,webcogitate.com,2018,10-49,10-49,,False,False,False
goodfirms,TECHNOKARTS,"Pune, India",http://technokarts.com/,technokarts.com,2014,50-249,50-249,,False,False,False
goodfirms,Invezza Technologies,"Pune, India",https://www.invezzatechnologies.com/,invezzatechnologies.com,2016,10-49,10-49,,False,False,False
goodfirms,Prolincur Technologies,"Pune, India",https://prolincur.com,prolincur.com,2020,10-49,10-49,,False,False,False
goodfirms,Patterns7 Technologies Pvt Ltd,"Pune, India",https://patterns7tech.com/,patterns7tech.com,2014,10-49,10-49,,False,False,False
goodfirms,Beadaptify,"Pune, India",https://beadaptify.com/,beadaptify.com,2022,50-249,50-249,,False,False,False
goodfirms,TechPulse IT Services Pvt. Ltd,"Pune, India",https://techpulseitservices.com/,techpulseitservices.com,2022,50-249,50-249,,False,False,True
goodfirms,VPM Technologies Pvt Ltd,"Pune, India",https://www.vpmtech.co/website-design-companies-in-pune.html,vpmtech.co,2012,50-249,50-249,,False,False,False
goodfirms,Synkrama Technologies,"Pune, India",https://synkrama.com/,synkrama.com,2014,10-49,10-49,,False,False,False
goodfirms,Z Plus Cyber Tech,"Pune, India",https://zpluscybertech.com/,zpluscybertech.com,,10-49,10-49,,False,False,False
goodfirms,Softhub Technologies,"Pune, India",https://softhubtechno.com/,softhubtechno.com,2012,10-49,10-49,,False,False,False
goodfirms,Apiscribe Software Pvt. Ltd.,"Pune, India",https://apiscribe.com,apiscribe.com,2020,10-49,10-49,,False,False,False
goodfirms,SPSOFT India,"Pune, India",https://www.spsoftindia.com/,spsoftindia.com,2000,50-249,50-249,,False,False,False
goodfirms,Optical Arc Pvt. Ltd,"Pune, India",https://opticalarc.com/,opticalarc.com,2020,10-49,10-49,,False,False,False
goodfirms,Bynaric Systems Pvt. Ltd.,"Pune, India",https://web.bynaric.in/,bynaric.in,2008,50-249,50-249,,False,False,False
goodfirms,Cakesoft Technologies,"Pune, India",https://cakesofttech.com/,cakesofttech.com,,10-49,10-49,,False,False,False
goodfirms,Zeplinix Technologies,"Pune, India",https://zeplinix.com/,zeplinix.com,2020,10-49,10-49,,False,False,False
goodfirms,saee software pvt ltd,"Pune, India",https://saeesoft.com,saeesoft.com,2017,10-49,10-49,,False,False,False
goodfirms,Noovosoft Technologies LLP,"Pune, India",https://www.noovosoft.com,noovosoft.com,2016,50-249,50-249,,False,False,False
goodfirms,Techbird IT Services Pvt Ltd,"Pune, India",https://techbirdit.in,techbirdit.in,2023,10-49,10-49,,False,False,False
goodfirms,Variant Spark,"Pune, India",https://variantspark.com,variantspark.com,2021,10-49,10-49,,False,False,False
goodfirms,ITMTB Technologies Private Limited,"Pune, India",https://www.itmtb.com,itmtb.com,2020,10-49,10-49,,False,False,False
goodfirms,"Extentia, a Merkle Company","Pune, India",http://www.extentia.com/,extentia.com,1998,250+,250+,,False,True,False
goodfirms,Quickensol,"Pune, India",http://www.quickensol.com,quickensol.com,,10-49,10-49,,False,False,False
goodfirms,Synthesis World,"Pune, India",http://www.synthesisworld.com,synthesisworld.com,2004,10-49,10-49,,False,False,False
goodfirms,BM Consulting,"Pune, India",https://www.bmconsulting.in,bmconsulting.in,,10-49,10-49,,False,False,False
goodfirms,CloudTrains Technologies Pvt.Ltd,"Pune, India",https://www.cloudtrains.com,cloudtrains.com,2018,50-249,50-249,,False,False,False
goodfirms,Interface Infosoft Solutions Pvt Ltd,"Pune, India",http://www.interfaceinfosoft.com/,interfaceinfosoft.com,2006,10-49,10-49,,False,False,False
goodfirms,ClinchSoft,"Pune, India",https://www.clinchsoft.com/index.html,clinchsoft.com,2012,10-49,10-49,,False,False,False
goodfirms,Vertical Software,"Pune, India",http://verticalsoftware.co.in,verticalsoftware.co.in,2009,10-49,10-49,,False,False,False
goodfirms,NLPCube Technologies,"Pune, India",https://nlpcube.com/,nlpcube.com,2018,10-49,10-49,,False,False,False
goodfirms+nasscom,IncubXperts TechnoConsulting Pvt Ltd,"Pune, India",http://www.incubxperts.com,incubxperts.com,2017,10-49,10-49,,False,False,False
goodfirms,ADMsoft Technologies Pvt. Ltd.,"Pune, India",https://admsoft.in/,admsoft.in,2015,50-249,50-249,,False,False,False
goodfirms,MarQuery,"Pune, India",https://marquery.com,marquery.com,,10-49,10-49,,False,False,False
goodfirms+nasscom,iauro systems pvt ltd,"Pune, India",https://www.iauro.com/,iauro.com,2009,50-249,50-249,,False,False,False
goodfirms,DevSoft,"Pune, India",https://www.devsoft.in,devsoft.in,2010,10-49,10-49,,False,False,False
goodfirms,KodXL Technologies,"Pune, India",http://kodxl.com/,kodxl.com,2016,10-49,10-49,,False,False,False
goodfirms,Seven Of Spade Technologies Pvt. Ltd.,"Pune, India",https://www.sevenofspade.com/,sevenofspade.com,2016,10-49,10-49,,False,False,False
goodfirms,Reality Premedia Services Private Limited,"Pune, India",https://www.realitypremedia.com/technology/our-expertise/,realitypremedia.com,1996,250+,250+,,False,True,False
goodfirms,NO BRAIN IT SOLUTIONS PRIVATE LIMITED,"Pune, India",http://nobrainsolutions.com/,nobrainsolutions.com,2016,10-49,10-49,,False,False,False
goodfirms,Bee Logical Software Solutions,"Pune, India",http://bee-logical.com,bee-logical.com,2013,10-49,10-49,,False,False,False
goodfirms+nasscom,Persistent Systems,"Pune, India",https://www.persistent.com/,persistent.com,1990,250+,250+,,False,True,False
goodfirms,Explicate Technologies,"Pune, India",https://explicate.in/,explicate.in,2014,10-49,10-49,,False,False,False
goodfirms,Qodequay Technologies,"Pune, India",https://www.qodequay.com/,qodequay.com,,50-249,50-249,,False,False,False
goodfirms,Webplat Technologies Pvt Ltd,"Pune, India",https://www.webplat.in/,webplat.in,2014,10-49,10-49,,False,False,False
goodfirms,DigitalFlake,"Pune, India",https://digitalflake.com/,digitalflake.com,2021,10-49,10-49,,False,False,False
goodfirms,Unitglo Solutions Private Limited,"Pune, India",https://unitglo.com,unitglo.com,2016,10-49,10-49,,False,False,False
goodfirms,Digisuave Solutions,"Pune, India",https://digisuave.com/,digisuave.com,2018,10-49,10-49,,False,False,False
goodfirms,Excite Systems IT LLP,"Pune, India",https://excitetemplate.com/,excitetemplate.com,,10-49,10-49,,False,False,False
